Complexity,Loss,Equation
1,0.56630915,"1.1725519"
4,0.55159724,"exp(-0.03854437 * t)"
5,0.065391056,"((-0.229338 * t) + 2.3192756)"
6,0.021824906,"exp(1.0211128 + (-0.21549727 * t))"
7,0.021824853,"exp(exp(0.020678025) + (-0.21549727 * t))"
8,0.021762716,"(exp((-0.21560217 * t) + 1.0153785) - -0.010737026)"
9,0.01839155,"(exp(exp(-0.2292034 * t)) + (-0.08058058 * t))"
