Complexity,Loss,Equation
1,0.5475428,"3.8348856"
5,0.12382397,"((t * 0.21092871) + 2.780273)"
7,0.07125492,"exp(1.5007215 - exp(t / -1.7597655))"
8,0.053844042,"(2.0901256 * (2.0901256 - exp(t / -2.522186)))"
9,0.039578162,"(exp(1.5241258) - exp((t * -0.33492658) + 0.90928197))"
