Complexity,Loss,Equation
1,0.66300994,"3.14524"
5,0.15677603,"((-0.23055297 * t) - -4.2980046)"
6,0.10965306,"(4.5498204 * exp(-0.08039484 * t))"
7,0.05077589,"(exp(exp(-0.16594124 * t)) / 0.54093474)"
8,0.040518943,"(exp((-0.3509413 * t) + 1.0094725) - -2.3397908)"
9,0.04051858,"(exp(-0.35094318 * (t - exp(1.0560135))) - -2.3397908)"
