Complexity,Loss,Equation
1,0.52673715,"2.4832418 + t*0"
5,0.12860543,"((t * -0.2044614) + 3.5055523)"
6,0.0959225,"exp(1.3166997 - (t * 0.089464195))"
7,0.062515676,"(exp(exp(-0.1903519 * t)) / 0.6594746)"
9,0.061630286,"(exp(exp(0.23251432 - (0.19519708 * t))) + 0.6161453)"
