Complexity,Loss,Equation
1,0.7025717,"4.425022 + t*0"
4,0.70257163,"(exp(0.43124065) / 0.34783655)"
5,0.19581608,"((t * -0.23065734) + 5.578287)"
6,0.07253964,"(4.0349503 + exp(1.0941887 - t))"
7,0.072539635,"(4.0349565 + exp(exp(0.08999952) - t))"
8,0.020565065,"(3.784066 + (exp(-0.49685478 * t) / 0.34761748))"
9,0.017454194,"(exp(exp(-0.3083707 * (t + -1.0719025))) - -2.7067811)"
