Complexity,Loss,Equation
1,1.4883012,"4.2987075"
5,0.14755385,"(6.174764 + (-0.37520972 * t))"
6,0.06762975,"exp((-0.092778586 * t) + 1.879937)"
7,0.027819963,"exp(exp(-0.17767729 * t) + 0.9507936)"
8,0.023551773,"exp(exp(exp(-0.088097215 * t) + -0.33181456))"
9,0.023271149,"exp(exp(-0.13571417 * (t - 1.1447289)) + 0.7757007)"
