Complexity,Loss,Equation
1,1.0463637,"4.4099383"
5,0.123754896,"(2.8537 - (-0.31124735 * t))"
7,0.0323684,"(5.590996 / exp(exp(-0.37780365 * t)))"
9,0.025899744,"(5.79029 - exp(-0.2506898 * (t - exp(1.6403788))))"
