Complexity,Loss,Equation
1,0.6973212,"4.462732"
5,0.11544163,"(3.226846 + (0.24717885 * t))"
7,0.11544149,"((3.2268434 + (1.2471793 * t)) - t)"
8,0.08052187,"(5.030445 - exp((2.144382 - t) / 2.3201692))"
9,0.050531548,"(2.7608302 + ((0.5482938 + (-0.030111423 * t)) * t))"
