Complexity,Loss,Equation
1,0.088996075,"3.7908256"
5,0.042489514,"(3.4414146 - (-0.06987996 * t))"
6,0.033406783,"((-0.88725036 / exp(t)) - -3.9066885)"
7,0.029114075,"((-1.2780983 / (t - -1.229954)) - -4.0962453)"
9,0.029056879,"((t / (t - -0.99639636)) - (-4.1198173 - -1.0655662))"
