Complexity,Loss,Equation
1,34.747281345180916,"t"
3,27.352113954896662,"(t * 0.8804996935721808)"
5,3.9614132824651564,"(2.377551821251766 - (-0.5361646022159094 * t))"
7,3.961413282465155,"(1.347488016783403 - (-0.5361646022217409 * (t + 1.9211708496672795)))"
8,0.6300647810290161,"((exp(-0.06224390002503051 * t) * t) + 1.7667160142748155)"
9,0.29039449435737064,"((t * ((t * -0.05846821724681893) - -1.1208467746934592)) + 1.4726865542878296)"
