Complexity,Loss,Equation
1,0.020740313,"0.119646"
4,0.019915307,"(t / exp(t))"
5,0.017186623,"(0.21623048 + (t * -0.019316759))"
6,0.01715631,"(0.23854499 / exp(0.1607404 * t))"
7,0.016585503,"(t / exp(exp(t * 0.33208022)))"
8,0.01493364,"((t / (exp(t) + 2.5705523)) - -0.05783515)"
9,0.014235116,"exp((-1.9685035 - exp(-1.9685035 + t)) + t)"
