Complexity,Loss,Equation
1,2.1251154,"3.6230142"
3,1.1235344,"(t / 1.5632011)"
5,0.4702397,"((0.41685736 * t) - -1.5388281)"
6,0.31955343,"(4.283475 - exp(1.6205982 - t))"
7,0.05782042,"exp(1.5190035 - exp(1.2844388 - t))"
9,0.018189633,"(exp(1.5962553) - exp(1.6164154 - (t * 0.40782833)))"
