Complexity,Loss,Equation
1,2.0897703,"3.6386132"
3,1.2241718,"(t * 0.6391862)"
5,0.5138257,"(1.6046501 - (-0.40678975 * t))"
6,0.32536164,"(4.291355 - exp(1.6091273 - t))"
7,0.07051769,"exp(1.520492 - exp(1.2741506 - t))"
8,0.02899686,"((t / exp(t * 0.13019231)) / 0.59115946)"
