Complexity,Loss,Equation
1,0.7323523,"3.679672"
5,0.24915855,"(2.5535693 + (0.22524145 * t))"
6,0.085654885,"((-3.0259657 / exp(t)) - -4.0749607)"
7,0.032366205,"exp(1.4491472 - exp(-0.66240615 * t))"
9,0.030552525,"exp(1.448196 - exp(-0.70971686 * (t - 0.12164573)))"
