Complexity,Loss,Equation
1,0.65287375,"0.5923737"
3,0.06460278,"(CNO / 2.7493308)"
5,0.06459977,"((0.36423776 * CNO) - 0.0021947187)"
7,0.064260416,"(((0.0025157 * CNO) - -0.3480499) * CNO)"
9,0.060825333,"((0.36423776 * CNO) + (0.0021947187 / (0.014072967 + CNO)))"
11,0.055256568,"((CNO - (-0.3153507 / ((2.4649105 + 2.4649105) - CNO))) * 0.36051905)"
13,0.054490533,"(((CNO - (-0.3153507 / ((2.4649105 + 2.4649105) - CNO))) * 0.36051905) * 1.0451058)"
15,0.053496774,"(((CNO * 0.9663857) - ((-0.3153507 / ((2.4649105 + 2.4649105) - CNO)) - -0.13368325)) / 2.4649105)"
17,0.052555628,"(((CNO * 0.9663857) - ((-0.3153507 / (((2.4649105 + 2.4649105) - CNO) - -0.044066705)) - -0.13368325)) / 2.4649105)"
