Complexity,Loss,Equation
1,7.210164,"t"
3,2.1631079,"(t - -2.2465749)"
5,1.7652687,"((0.79561204 * t) + 3.2685063)"
7,0.3282522,"(t * ((t * -0.17845495) + 2.6535468))"
8,0.083666295,"(t * exp((t * -0.13023539) + 1.2109972))"
