Complexity,Loss,Equation
1,1.8942096,"3.5953054"
3,1.1075974,"(0.6302472 * t)"
5,0.39260232,"((0.39707527 * t) + 1.6099243)"
6,0.28958622,"(4.217697 - exp(1.5615045 - t))"
7,0.12758382,"exp(1.491283 - exp(1.1114902 - t))"
8,0.06791688,"(t / (exp(t * 0.09336936) - 0.4214659))"
9,0.046682086,"(exp(1.5807624) - exp(1.5505756 - (t / 2.5407917)))"
