Complexity,Loss,Equation
1,7.334074,"t"
3,2.0146348,"(t + 2.306392)"
5,1.6452824,"((t * 0.80307096) - -3.2910342)"
7,1.0524774,"exp(exp(-0.15851043 * t) * t)"
8,0.22867444,"((exp(-0.12841922 * t) * t) / 0.28734237)"
9,0.12153452,"((exp(-0.12841922 * t) / exp(-1.2060035)) * t)"
