Complexity,Loss,Equation
1,0.015677227,"0.084677055"
5,0.015549053,"(0.033448458 / (t + -2.7679958))"
6,0.014111072,"(0.04025526 / (exp(1.6331501) - t))"
7,0.012167822,"((0.033448458 / (t + -2.7679958)) - -0.055896387)"
8,0.009978548,"((0.04025526 / (exp(1.6332668) - t)) - -0.063065365)"
